Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2021_Human__Rap1 signaling pathway,-0.29816167504209157,-0.8736185275059665,0.6731107205623902,1.0,1.0,5/42,6.70%,PARD3;FGF9;MET;FGFR2;ADCY8
prerank,KEGG_2021_Human__Human immunodeficiency virus 1 infection,-0.31412468007883415,-0.8734879207196597,0.6303501945525292,1.0,1.0,14/35,22.10%,ITPR2;GNG2;GNG7;CYCS;CUL4B;DCAF1;PRKCG;ELOB;CALM3;JUN;TRIM5;AP1B1;TBK1;CHEK1
prerank,KEGG_2021_Human__Shigellosis,0.2923697448346626,0.873430020443311,0.6659751037344398,0.8326802422781706,1.0,12/43,17.06%,RPS27A;FOXO1;MAPK3;RHOA;PPID;WASF2;TRAF5;H3-3B;ATG16L1;MYL12B;CRKL;PLCB4
prerank,GO_Biological_Process_2021__calcium-mediated signaling (GO:0019722),0.35567281006670887,0.873265036630338,0.6422764227642277,0.8316442842869067,1.0,4/17,9.92%,EDNRB;BCAP31;PPP3CC;FIS1
prerank,GO_Biological_Process_2021__gland development (GO:0048732),-0.3696485718864001,-0.8728349705378733,0.6375711574952562,1.0,1.0,3/15,7.40%,MET;FGFR2;TGFBR1
prerank,GO_Biological_Process_2021__positive regulation of protein metabolic process (GO:0051247),0.35268014429409533,0.8723609355148855,0.6292372881355932,0.8321689788650661,1.0,3/17,5.94%,FOXO1;ABCB10;SMURF1
prerank,Reactome_2022__Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,0.3118801234126868,0.8721051148159708,0.6471861471861472,0.8313384075456817,1.0,1/30,0.02%,CUX1
prerank,Reactome_2022__Muscle Contraction R-HSA-397014,-0.29023431856110715,-0.8715526031837094,0.6605839416058394,1.0,1.0,11/50,13.86%,CAMK2D;RYR3;RYR1;ITPR2;SCN1A;KCNK1;MYLK;SCN7A;TPM1;WWTR1;MYL6
prerank,Reactome_2022__Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,0.3043131157063379,0.8711175491554393,0.6359832635983264,0.832029880435327,1.0,3/29,4.44%,RPS27A;PSMB1;MAPK3
prerank,GO_Biological_Process_2021__positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),-0.31811504707333865,-0.8704690861553216,0.6685082872928176,1.0,1.0,13/32,24.58%,TFG;PLEKHG5;DDX21;GPR89A;LGALS1;ROR1;CFLAR;REL;TRIM5;TNFRSF19;TBK1;TNFRSF10B;TFRC
prerank,KEGG_2021_Human__C-type lectin receptor signaling pathway,0.34908087505703095,0.8699030948223493,0.6446808510638298,0.833196643045622,1.0,5/18,11.56%,MAPK3;PPP3CC;RHOA;KSR1;KRAS
prerank,GO_Biological_Process_2021__regulation of Ras protein signal transduction (GO:0046578),-0.376673060879376,-0.8695004792364193,0.6238532110091743,1.0,1.0,1/15,0.46%,DLC1
prerank,GO_Biological_Process_2021__positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),-0.3434623244370736,-0.8693789119298386,0.6329113924050633,1.0,1.0,4/21,18.22%,ROR2;ROR1;TGFB2;PDGFD
prerank,GO_Biological_Process_2021__regulation of protein phosphorylation (GO:0001932),-0.2844643465309639,-0.8688065476713621,0.6527050610820244,1.0,1.0,5/54,3.52%,PID1;HSP90AA1;CHRNA7;FGF9;ERBB4
prerank,GO_Biological_Process_2021__regulation of interleukin-8 production (GO:0032677),0.3487801182544932,0.86802680093586,0.6688741721854304,0.8358248156937504,1.0,3/17,12.98%,ANXA1;PARK7;STAT3
prerank,KEGG_2021_Human__Focal adhesion,-0.29672752874183744,-0.8676484807441225,0.6738351254480287,1.0,1.0,20/45,33.20%,LAMA2;MET;PARVB;LAMA3;MYLK;PIP5K1B;PRKCG;PDGFD;JUN;ITGA7;EGFR;RELN;COL4A1;ITGA1;CAV1;VEGFD;ITGA4;PDGFC;ITGB1;ITGA6
prerank,GO_Biological_Process_2021__regulation of extrinsic apoptotic signaling pathway (GO:2001236),-0.361788807026593,-0.8675405459028179,0.6496212121212122,1.0,1.0,6/18,16.26%,SH3RF1;TGFBR1;CYLD;AR;ACVR1;CFLAR
prerank,Reactome_2022__PIP3 Activates AKT Signaling R-HSA-1257604,0.269609442470692,0.8675254506683361,0.7086956521739131,0.8355091735644599,1.0,8/59,9.06%,RPS27A;PSMB1;FOXO1;MAPK3;NRG1;MKRN1;HDAC3;KITLG
prerank,GO_Biological_Process_2021__regulation of epithelial to mesenchymal transition (GO:0010717),0.34571826763826946,0.865197424106938,0.6508620689655172,0.839399685648766,1.0,5/18,9.00%,TIAM1;LDLRAD4;EPHA3;SDCBP;SMAD3
prerank,GO_Biological_Process_2021__substrate adhesion-dependent cell spreading (GO:0034446),0.36424008567213806,0.8647382665043132,0.6595289079229122,0.8389981379768511,1.0,6/15,22.78%,NRP1;RHOA;LPXN;NTNG1;ITGAV;NTN4
prerank,Reactome_2022__tRNA Processing R-HSA-72306,0.31716173231974426,0.8628388321312039,0.6688741721854304,0.841594544712306,1.0,8/24,16.24%,NUP210;TRMT13;NUP107;RAN;FAM98B;RTCB;NUP155;TRMT61B
prerank,KEGG_2021_Human__Dilated cardiomyopathy,0.3194363651159705,0.8626630336366692,0.6724890829694323,0.8405771336071786,1.0,3/26,2.82%,SGCD;SGCG;CACNB4
prerank,KEGG_2021_Human__Toxoplasmosis,-0.3598489072229466,-0.8600316580218332,0.6517690875232774,1.0,1.0,4/17,10.26%,LAMA2;HSPA1A;LAMA3;CYCS
prerank,GO_Biological_Process_2021__cellular metal ion homeostasis (GO:0006875),-0.3352442364427415,-0.859465040848965,0.643979057591623,1.0,1.0,12/24,30.22%,CHRNA7;RMDN3;ATP1A1;HTR2C;ATP2C2;SLC24A3;TMCO1;PKHD1;ATP1A2;CAV1;SLC8A3;SLC8B1
prerank,GO_Biological_Process_2021__plasma membrane bounded cell projection organization (GO:0120036),-0.34358757807155926,-0.8593760791034979,0.6636029411764706,1.0,1.0,5/20,11.00%,PTPRM;HDGFL3;MNS1;RAB11A;TPM1
prerank,Reactome_2022__Extracellular Matrix Organization R-HSA-1474244,-0.273498948299112,-0.8585862528584077,0.6963350785340314,1.0,1.0,6/70,7.32%,SPOCK3;COL24A1;LAMA2;COL19A1;COL21A1;ADAMTS3
prerank,KEGG_2021_Human__Herpes simplex virus 1 infection,-0.28255140706182935,-0.8580565651727089,0.6941391941391941,1.0,1.0,17/59,21.62%,EIF2S1;ZNF331;ZNF26;ZNF595;EIF2AK3;ZNF140;ZNF528;SRSF7;CYCS;ZNF850;ZNF431;ZNF184;ZNF98;ZNF573;ZNF569;ZNF208;TBK1
prerank,Reactome_2022__Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,0.340654564362939,0.8566502959543082,0.6781115879828327,0.8518321997751271,1.0,6/19,19.54%,RPS27A;GTF2H3;ERCC4;POLE2;ERCC1;LRIG3
prerank,GO_Biological_Process_2021__cellular response to BMP stimulus (GO:0071773),0.34810531963745894,0.8563860615448806,0.6536082474226804,0.8509552372708513,1.0,4/17,9.00%,USP9Y;MAPK3;SMURF1;SMAD3
prerank,"KEGG_2021_Human__Parathyroid hormone synthesis, secretion and action",-0.3313119582896575,-0.8554400507086933,0.6748582230623819,1.0,1.0,4/22,6.70%,GCM1;ITPR2;EGR1;ADCY8
prerank,Reactome_2022__Beta-catenin Independent WNT Signaling R-HSA-3858494,-0.3167141310751351,-0.854115696163493,0.6628787878787878,1.0,1.0,6/27,9.72%,PRKG1;ITPR2;PSMA4;GNG2;PRKG2;GNG7
prerank,GO_Biological_Process_2021__regulation of protein secretion (GO:0050708),-0.34182806170243457,-0.8539808943656128,0.6703499079189686,1.0,1.0,8/19,26.22%,ITPR2;HMGCR;TGFB2;KCNG2;SNAP25;MYO18A;DPP4;EXPH5
prerank,GO_Biological_Process_2021__negative regulation of cell adhesion (GO:0007162),-0.365800926811218,-0.8537583283795448,0.644808743169399,1.0,1.0,5/15,20.40%,PLXNA4;CDH13;PODXL;SEMA5A;PLXNA1
prerank,KEGG_2021_Human__Pancreatic secretion,0.3476460087579819,0.8535158778319005,0.6688311688311688,0.8554954258290505,1.0,2/17,5.92%,CCK;RHOA
prerank,GO_Biological_Process_2021__positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),-0.29978416676917957,-0.8520140263006838,0.6808905380333952,1.0,1.0,10/36,16.90%,DLC1;ACVR1C;HSPD1;EIF2AK3;CYCS;ROBO1;HIP1;ST18;CFLAR;RACK1
prerank,GO_Biological_Process_2021__regulation of canonical Wnt signaling pathway (GO:0060828),0.2723201487908002,0.8512668548757965,0.7446808510638298,0.8589436911933873,1.0,6/48,10.14%,GPC5;TLE4;PSMB1;LRRK1;FZD6;CCDC88C
prerank,GO_Biological_Process_2021__chromatin organization (GO:0006325),0.33495116630353,0.84964381860248,0.6595744680851063,0.860772422751659,1.0,3/18,8.02%,KAT2B;SIRT1;HDAC3
prerank,GO_Biological_Process_2021__supramolecular fiber organization (GO:0097435),0.2483224614085304,0.8481514318487459,0.812933025404157,0.8624535417591072,1.0,17/80,14.18%,RPS27A;RHOBTB1;COL14A1;DNAJB6;PLOD2;TMOD3;RHOA;COL23A1;COL5A1;GSN;MYO1E;MARCKSL1;CCDC88C;ADAMTS2;TPM4;CRIPT;COL4A2
prerank,GO_Biological_Process_2021__positive regulation of cell migration (GO:0030335),0.2602432706385886,0.8477391699184389,0.7540229885057471,0.8619379904239116,1.0,6/58,6.86%,SEMA6D;TIAM1;NRP1;CPNE3;SH3RF2;SDCBP
prerank,GO_Biological_Process_2021__intrinsic apoptotic signaling pathway (GO:0097193),0.3452550985104902,0.8472391290488926,0.6703786191536748,0.8616381048564921,1.0,3/16,12.40%,PDK1;HIPK2;SELENOK
prerank,Reactome_2022__Innate Immune System R-HSA-168249,0.22630526280492191,0.8468909142420747,0.8811188811188811,0.8610483069806932,1.0,28/157,15.00%,PDZD2;RPS27A;CHGA;PSMB1;ATP6V0E1;MAPK3;CPNE3;FTH1;RHOA;SDCBP;LGMN;ANO6;LAMP2;GSN;MYO1E;WASF2;UBA3;HEXB;HSP90B1;MRE11;SURF4;NDUFC2;MGST1;PSMB2;VAV3;CCT8;COLEC10;OTUD5
prerank,GO_Biological_Process_2021__positive regulation of MAP kinase activity (GO:0043406),-0.3335836193605857,-0.8465153597195987,0.7,1.0,1.0,9/22,33.68%,ROBO1;TENM1;TPD52L1;PDGFD;EGFR;EZH2;IL34;PDGFC;PIK3CG
prerank,GO_Biological_Process_2021__membrane organization (GO:0061024),0.26900907457241025,0.8450816385161333,0.7542016806722689,0.8633941183258927,1.0,12/49,17.76%,RPS27A;TOR1AIP2;TMEM33;RAB5A;PPT1;STAM;AP2S1;NUP155;REEP3;SERP1;SAR1B;LDLR
prerank,Reactome_2022__ER To Golgi Anterograde Transport R-HSA-199977,-0.3337853465726186,-0.8436685030723854,0.6520912547528517,1.0,1.0,5/21,16.44%,ANK1;TFG;F5;ARFGAP3;COPB1
prerank,Reactome_2022__ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.32680657463218815,0.8436412808394982,0.7037037037037037,0.8649009498841217,1.0,2/22,1.18%,VIPR2;CHGA
prerank,"Reactome_2022__Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",-0.3562535516932195,-0.8434202256823643,0.6593806921675774,1.0,1.0,3/15,14.02%,RUNX1;SLC6A6;SLC47A2
prerank,KEGG_2021_Human__Diabetic cardiomyopathy,-0.2728284778122449,-0.8432073236783417,0.7420494699646644,1.0,1.0,12/54,17.00%,CAMK2D;GYS1;TGFBR1;PDHA1;PARP1;UQCRQ;NDUFB1;COX7B;PRKCG;NDUFB10;SDHB;TGFB2
prerank,GO_Biological_Process_2021__positive regulation of phosphorylation (GO:0042327),-0.27082453294764264,-0.8417305928097083,0.7435456110154905,1.0,1.0,7/58,5.34%,HSP90AA1;CHRNA7;FGF9;MET;ERBB4;FGFR2;ROR2
prerank,Reactome_2022__Transport Of Mature Transcript To Cytoplasm R-HSA-72202,0.3460972003322206,0.8411186192184822,0.6553911205073996,0.8685852254057458,1.0,7/15,22.08%,NUP210;CPSF2;NUP107;SRSF3;NUP155;NUP85;NDC1
prerank,Reactome_2022__Complex I Biogenesis R-HSA-6799198,0.34600447332398776,0.8400039474908344,0.6872246696035242,0.8692388039934033,1.0,6/17,22.20%,NDUFB2;NDUFC1;NDUFC2;NDUFB11;NDUFAB1;NDUFB8
prerank,GO_Biological_Process_2021__cilium assembly (GO:0060271),-0.2774856961624632,-0.8399935275468303,0.7324723247232472,1.0,1.0,16/52,19.46%,HSP90AA1;JHY;KIF3A;FNBP1L;RAB23;KIF27;RAB11A;CFAP54;TOGARAM1;PDE6D;ATP6V0D1;WDR35;NPHP1;CFAP43;CNGB1;RAB3IP
prerank,GO_Biological_Process_2021__positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.28827277824690567,0.8398075057429075,0.7437641723356009,0.8682244346093025,1.0,7/35,13.88%,RPS27A;RTKN2;TRAF5;PRKD1;STAT3;EDA;CX3CL1
prerank,Reactome_2022__Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,-0.31527659157847343,-0.8397872410306372,0.6860254083484574,1.0,1.0,7/27,14.58%,RXFP1;ITPR2;GNG2;ADCY8;GNG7;ADCYAP1R1;GLP2R
prerank,GO_Biological_Process_2021__organic anion transport (GO:0015711),0.30749071531402966,0.8396994576324488,0.7274725274725274,0.8669973044393062,1.0,9/26,20.06%,SLC22A10;CA5B;MGST1;SLC39A8;SLC25A42;LRRC8A;SLC16A2;SLC22A9;SLC22A24
prerank,MSigDB_Hallmark_2020__Complement,-0.28957727501489994,-0.8396695875180566,0.7247191011235955,1.0,1.0,8/43,11.82%,DGKG;USP16;CDH13;GNG2;F5;DOCK10;HSPA1A;L3MBTL4
prerank,Reactome_2022__Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,0.2627760915430361,0.8371734794016482,0.7674943566591422,0.8707284879791237,1.0,12/54,15.68%,RPS27A;PSMB1;FBXL18;SMURF1;MKRN1;ANAPC1;KBTBD6;UBA3;PSMB2;UBE2Q2;KLHL25;FBXO31
prerank,Reactome_2022__Signaling By B Cell Receptor (BCR) R-HSA-983705,0.3087125346850073,0.8367508569512622,0.6900212314225053,0.8701518162355582,1.0,2/22,2.58%,RPS27A;PSMB1
prerank,Reactome_2022__Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,0.32148086572809303,0.8365275598655205,0.717948717948718,0.867834609721506,1.0,2/21,4.44%,RPS27A;MAPK3
prerank,Reactome_2022__MyD88-independent TLR4 Cascade R-HSA-166166,0.32148086572809303,0.8365275598655205,0.717948717948718,0.867834609721506,1.0,2/21,4.44%,RPS27A;MAPK3
prerank,Reactome_2022__Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,0.3089347260332791,0.8364136689908414,0.7190775681341719,0.8666291327600633,1.0,2/25,4.44%,RPS27A;MAPK3
prerank,Reactome_2022__Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,-0.3264938298425849,-0.8362221286652345,0.6877394636015326,1.0,1.0,4/25,7.32%,COL24A1;COL19A1;COL21A1;ADAMTS3
prerank,MSigDB_Hallmark_2020__Fatty Acid Metabolism,0.2887330489585282,0.8344414071764921,0.7644444444444445,0.8691051029064529,1.0,11/36,16.66%,YWHAH;HSPH1;ALDH1A1;DECR1;ADIPOR2;HADHB;XIST;H2AZ1;METAP1;DLST;MDH1
prerank,KEGG_2021_Human__NOD-like receptor signaling pathway,0.29609442022919835,0.8333557064205612,0.7422037422037422,0.8698018280504034,1.0,9/30,20.14%,NEK7;MAPK3;RHOA;TXN;TRAF5;ATG16L1;PLCB4;IFNAR1;TRAF6
prerank,KEGG_2021_Human__Hepatitis B,0.3032432113509174,0.8330107723429523,0.7270742358078602,0.8690722124390632,1.0,9/28,20.14%,MAPK3;ATP6AP1;SMAD3;KRAS;STAT3;BID;NFATC3;IFNAR1;TRAF6
prerank,GO_Biological_Process_2021__cellular response to fibroblast growth factor stimulus (GO:0044344),-0.3321016333808893,-0.8319229258937184,0.70817843866171,1.0,1.0,4/19,8.66%,FGF9;FGFR2;POLR2K;POLR2A
prerank,GO_Biological_Process_2021__endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),0.31241772367068804,0.8304159564614496,0.7226890756302521,0.872869960700122,1.0,4/24,4.78%,BCAP31;SPTB;SEC24A;ERGIC2
prerank,KEGG_2021_Human__Serotonergic synapse,-0.3494665026053885,-0.8294177087469066,0.6776061776061776,1.0,1.0,5/16,15.96%,ITPR2;GNG2;GNG7;HTR2C;PRKCG
prerank,KEGG_2021_Human__Cushing syndrome,0.30556962496468676,0.8268882925279954,0.7366167023554604,0.8782944104937203,1.0,5/25,7.60%,CACNA1G;MAPK3;RBBP5;WNT2B;FZD6
prerank,KEGG_2021_Human__Regulation of actin cytoskeleton,0.26837209912664195,0.8265869814069844,0.7671232876712328,0.877484002233498,1.0,15/46,21.56%,TIAM1;GNA13;MAPK3;RHOA;GSN;WASF2;KRAS;MYL12B;VAV3;CRKL;GNA12;LIMK1;ITGA9;ITGAV;MYH14
prerank,GO_Biological_Process_2021__fibroblast growth factor receptor signaling pathway (GO:0008543),-0.3413459506239661,-0.8260777991776117,0.6998158379373849,1.0,1.0,4/16,8.66%,FGF9;FGFR2;POLR2K;POLR2A
prerank,GO_Biological_Process_2021__positive regulation of stress-activated MAPK cascade (GO:0032874),0.32629340821758945,0.8249790125222418,0.7139959432048681,0.8790007461272586,1.0,5/18,10.22%,MINK1;SH3RF2;SDCBP;HIPK2;TRAF5
prerank,GO_Biological_Process_2021__regulation of angiogenesis (GO:0045765),-0.28195041092800177,-0.8249742585006768,0.7350746268656716,1.0,1.0,8/42,18.02%,RUNX1;CHRNA7;PTPRM;SEMA3E;TWIST1;GLUL;TGFB2;SEMA5A
prerank,GO_Biological_Process_2021__positive regulation of cell motility (GO:2000147),-0.28127430885011173,-0.8244401196754024,0.7460595446584939,1.0,1.0,13/47,18.22%,SEMA3A;CDH13;ROR2;SEMA3E;TGFBR1;MYLK;PODXL;TWIST1;SEMA4B;ACVR1;RACK1;SEMA5A;PDGFD
prerank,GO_Biological_Process_2021__regulation of G2/M transition of mitotic cell cycle (GO:0010389),0.29838740612009207,0.8240578836176831,0.738562091503268,0.8793511301576014,1.0,12/28,24.80%,PSMB1;RAD51C;CEP135;STOX1;PSMB2;KCNH5;CCP110;TUBB4B;DCTN1;FBXL7;PSMA1;PSME4
prerank,Reactome_2022__Fatty Acid Metabolism R-HSA-8978868,0.2984510970600021,0.8237105323998809,0.7394957983193278,0.8786529290367495,1.0,6/27,10.88%,DECR1;ACBD5;HADHB;PRKAB2;PPT1;HADHA
prerank,GO_Biological_Process_2021__positive regulation of kinase activity (GO:0033674),-0.3007825366576335,-0.8235582250593151,0.7452830188679245,1.0,1.0,13/31,27.28%,MET;ERBB4;FGFR2;ROR2;ROR1;ROS1;EEF1A2;EGFR;RELN;ALK;EPHB1;CCN1;MERTK
prerank,GO_Biological_Process_2021__Fc receptor signaling pathway (GO:0038093),0.302801362515612,0.8228166075221026,0.7442827442827443,0.8788709289044954,1.0,9/24,26.62%,PSMB1;MAPK3;PSMB2;VAV3;NFATC3;TRAF6;PSMA1;PSME4;PSMA5
prerank,Reactome_2022__Glucose Metabolism R-HSA-70326,0.3405058158679475,0.8223474889627588,0.7215189873417721,0.8783511823226897,1.0,8/16,22.08%,NUP210;NUP107;NUP155;SLC37A1;MDH1;PFKM;NUP85;NDC1
prerank,GO_Biological_Process_2021__negative regulation of translation (GO:0017148),0.3089770005446872,0.8221474529272697,0.713216957605985,0.8773205769364334,1.0,12/21,28.80%,TOB1;CPEB1;GAPDH;EIF3E;CNOT7;CAPRIN1;YTHDF2;IGFBP5;METTL14;FMR1;PAIP2;EIF4A3
prerank,GO_Biological_Process_2021__positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),-0.30601613085097124,-0.8202636825509745,0.73992673992674,1.0,1.0,13/28,35.44%,GHR;ERBB4;LRP8;ACVR1;BANK1;RELN;NOX4;RIPK2;IL34;PECAM1;IL6R;TEC;NEDD9
prerank,KEGG_2021_Human__Amphetamine addiction,-0.34711100952645924,-0.8187371540904561,0.7024952015355086,1.0,1.0,5/15,18.56%,CAMK2D;GRIN3A;PRKCG;CALM3;JUN
prerank,GO_Biological_Process_2021__integrin-mediated signaling pathway (GO:0007229),0.3387753696840231,0.8186513434944322,0.7078189300411523,0.8824772474445531,1.0,3/15,13.54%,NRP1;PRKD1;PTN
prerank,Reactome_2022__Respiratory Electron Transport R-HSA-611105,-0.3056933457880511,-0.8181102305973289,0.7304832713754646,1.0,1.0,10/28,23.76%,UQCRQ;CYCS;NDUFB1;COX18;COX7B;TIMMDC1;NDUFB10;SDHB;UQCR10;UQCRC1
prerank,GO_Biological_Process_2021__cellular response to oxidative stress (GO:0034599),0.2762174346676085,0.8180030272433597,0.7587719298245614,0.882190076071599,1.0,13/36,19.82%,PPARGC1A;FOXO1;MAPK3;PARK7;GSR;PRKD1;CAT;TXNRD1;VRK2;GPX3;ADNP2;NFE2L2;ETV5
prerank,GO_Biological_Process_2021__Fc-epsilon receptor signaling pathway (GO:0038095),0.3038656026778048,0.8170436928634532,0.7441860465116279,0.8826514946414266,1.0,9/23,26.62%,PSMB1;MAPK3;PSMB2;VAV3;NFATC3;TRAF6;PSMA1;PSME4;PSMA5
prerank,GO_Biological_Process_2021__protein targeting to membrane (GO:0006612),0.33984753018196145,0.8165651693320382,0.7167019027484144,0.8821233663592803,1.0,7/15,16.86%,ABCD2;SDCBP;ABCD3;ACBD5;FIS1;TRAM1;ZDHHC15
prerank,KEGG_2021_Human__Salmonella infection,-0.27291666196156245,-0.8162257130857524,0.7723880597014925,1.0,1.0,8/46,10.88%,HSP90AA1;PIK3C2G;ARPC5L;TUBB2A;BRK1;ARHGEF26;CYCS;PODXL
prerank,MSigDB_Hallmark_2020__Allograft Rejection,0.29283646985668993,0.815924955752742,0.7389473684210527,0.8818772114920249,1.0,2/28,2.70%,HDAC9;ST8SIA4
prerank,KEGG_2021_Human__NF-kappa B signaling pathway,-0.33743761933578453,-0.8152684707345464,0.6863117870722434,1.0,1.0,4/18,16.26%,CYLD;PARP1;PRKCQ;CFLAR
prerank,Reactome_2022__Nuclear Envelope (NE) Reassembly R-HSA-2995410,0.3314616082749161,0.8138251297651398,0.709051724137931,0.884339525651942,1.0,8/16,22.08%,NUP107;RAN;TMPO;NUP155;VRK2;TUBB4B;NUP85;NDC1
prerank,GO_Biological_Process_2021__negative regulation of multicellular organismal process (GO:0051241),0.27715979983119776,0.8136492425869435,0.7871396895787139,0.8833411601881908,1.0,4/37,5.68%,HDAC9;NFIB;ALDH1A1;LDLRAD4
prerank,GO_Biological_Process_2021__positive regulation of GTPase activity (GO:0043547),0.2759126222132218,0.8134448610725504,0.7775280898876404,0.8823653707476423,1.0,10/34,17.08%,TIAM1;ARHGAP24;TBC1D2B;NDEL1;CCDC125;TBC1D9B;ADRB1;CX3CL1;CXCL13;TBC1D4
prerank,Reactome_2022__Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,0.3087946981417779,0.8132542371955197,0.7388535031847133,0.8813796593707051,1.0,6/20,20.34%,ANXA1;FOXO1;HSP90B1;STAT3;OPRD1;NDN
prerank,KEGG_2021_Human__Kaposi sarcoma-associated herpesvirus infection,0.28701573324122787,0.8125461313077177,0.7642105263157895,0.8812465343872187,1.0,9/32,21.06%,RPS27A;MAPK3;PPP3CC;KRAS;STAT3;BID;NFATC3;IFNAR1;PREX1
prerank,GO_Biological_Process_2021__skin development (GO:0043588),-0.35096957562819703,-0.812453299835434,0.7153558052434457,1.0,1.0,3/15,7.12%,RYR1;MET;DHCR24
prerank,Reactome_2022__Cytokine Signaling In Immune System R-HSA-1280215,-0.2374086472285185,-0.8112381680365962,0.8807495741056218,1.0,1.0,17/119,12.56%,CAMK2D;IL2RA;BCL11B;HSP90AA1;GHR;GSTO1;KCNH8;NUP93;PSMA4;EGR1;NKIRAS1;SNRPA1;HNRNPA2B1;HAVCR2;OPRM1;NUP42;TWIST1
prerank,MSigDB_Hallmark_2020__Apical Junction,-0.28685212483556066,-0.8103756547700384,0.7695167286245354,1.0,1.0,11/38,25.02%,SKAP2;CAP1;CDH4;LAMA3;CDH6;TRO;EGFR;ARHGEF6;MAP3K20;CTNNA1;CDH11
prerank,GO_Biological_Process_2021__positive regulation of ERK1 and ERK2 cascade (GO:0070374),-0.28632540586919003,-0.8086093616305889,0.7571428571428571,1.0,1.0,9/36,18.22%,CHRNA7;ERBB4;FGFR2;ROR2;OPRM1;ABCA7;HTR2C;ROR1;PDGFD
prerank,Reactome_2022__Sphingolipid Metabolism R-HSA-428157,0.3326767095888692,0.8084523666838479,0.7247706422018348,0.8874000343956752,1.0,9/17,23.92%,PRKD1;HEXB;SPNS2;NEU3;GALC;SPTLC3;SPTSSB;ORMDL1;ACER2
prerank,GO_Biological_Process_2021__Rho protein signal transduction (GO:0007266),-0.3379129494980563,-0.8078779692988527,0.7121212121212122,1.0,1.0,3/17,4.60%,ARHGAP29;CDH13;PLEKHG5
prerank,Reactome_2022__Toll-like Receptor Cascades R-HSA-168898,0.283347880355015,0.807547470140214,0.7610062893081762,0.8877072433908492,1.0,4/31,11.12%,RPS27A;MAPK3;LGMN;HSP90B1
prerank,GO_Biological_Process_2021__positive regulation of epithelial cell proliferation (GO:0050679),-0.3026750436424155,-0.8057609978209914,0.7631578947368421,1.0,1.0,4/30,7.40%,FGF9;FGFR2;CDH13;TGFBR1
prerank,GO_Biological_Process_2021__mitotic sister chromatid segregation (GO:0000070),-0.32772518466107103,-0.805087548893665,0.7218045112781954,1.0,1.0,4/18,9.94%,PHF8;RAB11A;CHMP4B;SMC1A
prerank,GO_Biological_Process_2021__negative regulation of DNA-binding transcription factor activity (GO:0043433),0.2861637027672518,0.8035261414421366,0.7758241758241758,0.8933681660696785,1.0,5/27,11.30%,ID2;SIRT1;FZD6;TCEAL7;PRMT2
prerank,GO_Biological_Process_2021__purine ribonucleotide metabolic process (GO:0009150),0.3302356818002994,0.8029885593772519,0.7431578947368421,0.8929452206628544,1.0,5/16,17.30%,TPST2;AK3;RAN;AK4;AMPD3
prerank,GO_Biological_Process_2021__extracellular matrix organization (GO:0030198),0.23377608132282604,0.8021527624735738,0.8899521531100478,0.8930006969232681,1.0,13/79,15.84%,THSD4;COL14A1;PLOD2;COL23A1;COL5A1;GSN;ADAMTS2;KLKB1;LAMA4;JAM2;COL4A2;SLC39A8;ADAMTS17
prerank,GO_Biological_Process_2021__regulation of protein serine/threonine kinase activity (GO:0071900),0.32694404802191807,0.8020169461154082,0.7648401826484018,0.8918575649458849,1.0,4/16,9.64%,RHOA;SIRT1;CCNG2;KSR1
prerank,GO_Biological_Process_2021__chloride transport (GO:0006821),0.3075787367409826,0.800638740334049,0.7478070175438597,0.8927485331046628,1.0,6/21,20.58%,ANO6;SLC26A8;ANO2;LRRC8A;SLC6A1;SLC12A2
prerank,KEGG_2021_Human__Protein processing in endoplasmic reticulum,-0.29015322101857,-0.8002508892591205,0.751412429378531,1.0,1.0,5/33,9.04%,EIF2S1;HSP90AA1;MAN1A1;EIF2AK3;HSPA1A
prerank,KEGG_2021_Human__Bacterial invasion of epithelial cells,-0.3343522776496554,-0.7990739550331206,0.7393715341959335,1.0,1.0,3/15,6.44%,ARPC5L;MET;ARHGEF26
prerank,GO_Biological_Process_2021__positive regulation of apoptotic signaling pathway (GO:2001235),-0.3432567178070425,-0.7970035649760567,0.7206703910614525,1.0,1.0,5/15,16.90%,GSDME;TGFBR1;CYLD;TPD52L1;RACK1
