Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_Pathways_2024	Release of Hh-Np From the Secreting Cell	1/8	1.833771e-01	5.778767e-01	0	0	5.580590e+00	9.465855e+00	GPC5
Reactome_Pathways_2024	Sema4D Mediated Inhibition of Cell Attachment and Migration	1/8	1.833771e-01	5.778767e-01	0	0	5.580590e+00	9.465855e+00	RHOA
Reactome_Pathways_2024	Signaling by RNF43 Mutants	1/8	1.833771e-01	5.778767e-01	0	0	5.580590e+00	9.465855e+00	FZD6
Reactome_Pathways_2024	Signaling by TGF-beta Receptor Complex in Cancer	1/8	1.833771e-01	5.778767e-01	0	0	5.580590e+00	9.465855e+00	SMAD3
Reactome_Pathways_2024	Signaling by WNT	10/287	1.837788e-01	5.778767e-01	0	0	1.416268e+00	2.399189e+00	TLE4;H2AZ2;WNT2B;CTBP2;SMURF1;RBBP5;FZD6;PSMB1;RPS27A;RHOA
Reactome_Pathways_2024	Collagen Formation	4/90	1.882895e-01	5.791367e-01	0	0	1.820518e+00	3.039854e+00	COL5A1;COL14A1;COL23A1;PLOD2
Reactome_Pathways_2024	CDK-mediated Phosphorylation and Removal of Cdc6	3/60	1.893367e-01	5.791367e-01	0	0	2.058985e+00	3.426623e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	3/60	1.893367e-01	5.791367e-01	0	0	2.058985e+00	3.426623e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Formation of the Beta-Catenin TCF Transactivating Complex	3/60	1.893367e-01	5.791367e-01	0	0	2.058985e+00	3.426623e+00	TLE4;H2AZ2;RBBP5
Reactome_Pathways_2024	DNA Strand Elongation	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	RPA1;DNA2
Reactome_Pathways_2024	Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC)	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	NUP107;NUP210
Reactome_Pathways_2024	PINK1-PRKN Mediated Mitophagy	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	TOMM7;RPS27A
Reactome_Pathways_2024	Regulation of Glucokinase by Glucokinase Regulatory Protein	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	NUP107;NUP210
Reactome_Pathways_2024	Regulation of MECP2 Expression and Activity	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	HDAC3;HIPK2
Reactome_Pathways_2024	Regulation of Necroptotic Cell Death	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	SDCBP;RPS27A
Reactome_Pathways_2024	Termination of Translesion DNA Synthesis	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	RPA1;RPS27A
Reactome_Pathways_2024	Thrombin Signalling Through Proteinase Activated Receptors (PARs)	2/32	1.902017e-01	5.791367e-01	0	0	2.606426e+00	4.325807e+00	GNA13;MAPK3
Reactome_Pathways_2024	APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1	3/61	1.957101e-01	5.850402e-01	0	0	2.023382e+00	3.300380e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	3/61	1.957101e-01	5.850402e-01	0	0	2.023382e+00	3.300380e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Nuclear Events (Kinase and Transcription Factor Activation)	3/61	1.957101e-01	5.850402e-01	0	0	2.023382e+00	3.300380e+00	NAB1;ID2;MAPK3
Reactome_Pathways_2024	Telomere Maintenance	4/92	1.984837e-01	5.850402e-01	0	0	1.778959e+00	2.876663e+00	H2AZ2;POLR2B;RPA1;DNA2
Reactome_Pathways_2024	Cristae Formation	2/33	1.993305e-01	5.850402e-01	0	0	2.522218e+00	4.067810e+00	ATP5MG;ATP5F1E
Reactome_Pathways_2024	Formation of the Early Elongation Complex	2/33	1.993305e-01	5.850402e-01	0	0	2.522218e+00	4.067810e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	Formation of the HIV-1 Early Elongation Complex	2/33	1.993305e-01	5.850402e-01	0	0	2.522218e+00	4.067810e+00	POLR2B;GTF2H3
Reactome_Pathways_2024	Negative Regulation of FGFR1 Signaling	2/33	1.993305e-01	5.850402e-01	0	0	2.522218e+00	4.067810e+00	RPS27A;MAPK3
Reactome_Pathways_2024	Regulation of Pyruvate Metabolism	2/33	1.993305e-01	5.850402e-01	0	0	2.522218e+00	4.067810e+00	RPS27A;PDK1
Reactome_Pathways_2024	Sialic Acid Metabolism	2/33	1.993305e-01	5.850402e-01	0	0	2.522218e+00	4.067810e+00	ST8SIA3;ST8SIA4
Reactome_Pathways_2024	TNFR1-induced NF-kappa-B Signaling Pathway	2/33	1.993305e-01	5.850402e-01	0	0	2.522218e+00	4.067810e+00	USP2;RPS27A
Reactome_Pathways_2024	RHO GTPases Activate PKNs	3/62	2.021354e-01	5.850402e-01	0	0	1.988985e+00	3.180023e+00	H2AZ2;RHOA;YWHAH
Reactome_Pathways_2024	Activation of NMDA Receptors and Postsynaptic Events	4/93	2.036426e-01	5.850402e-01	0	0	1.758880e+00	2.799062e+00	PRKAB2;RASGRF2;NRG1;MAPK3
Reactome_Pathways_2024	CHL1 Interactions	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	NRP1
Reactome_Pathways_2024	Ca2+ Activated K+ Channels	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	KCNN2
Reactome_Pathways_2024	Downregulation of ERBB4 Signaling	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	RPS27A
Reactome_Pathways_2024	Formyl Peptide Receptors Bind Formyl Peptides and Many Other Ligands	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	ANXA1
Reactome_Pathways_2024	Lipophagy	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	PRKAB2
Reactome_Pathways_2024	Myoclonic Epilepsy of Lafora	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	RPS27A
Reactome_Pathways_2024	PI3K AKT Activation	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	RHOA
Reactome_Pathways_2024	PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	RPS27A
Reactome_Pathways_2024	RHO GTPases Activate Rhotekin and Rhophilins	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	RHOA
Reactome_Pathways_2024	Regulation of PTEN Localization	1/9	2.038008e-01	5.850402e-01	0	0	4.882766e+00	7.766586e+00	RPS27A
Reactome_Pathways_2024	Diseases of Carbohydrate Metabolism	2/34	2.085098e-01	5.863798e-01	0	0	2.443273e+00	3.830489e+00	GBE1;RPS27A
Reactome_Pathways_2024	Late Endosomal Microautophagy	2/34	2.085098e-01	5.863798e-01	0	0	2.443273e+00	3.830489e+00	PARK7;RPS27A
Reactome_Pathways_2024	Negative Regulation of FGFR2 Signaling	2/34	2.085098e-01	5.863798e-01	0	0	2.443273e+00	3.830489e+00	RPS27A;MAPK3
Reactome_Pathways_2024	RIPK1-mediated Regulated Necrosis	2/34	2.085098e-01	5.863798e-01	0	0	2.443273e+00	3.830489e+00	SDCBP;RPS27A
Reactome_Pathways_2024	Signaling by WNT in Cancer	2/34	2.085098e-01	5.863798e-01	0	0	2.443273e+00	3.830489e+00	CTBP2;FZD6
Reactome_Pathways_2024	Telomere C-strand (Lagging Strand) Synthesis	2/34	2.085098e-01	5.863798e-01	0	0	2.443273e+00	3.830489e+00	RPA1;DNA2
Reactome_Pathways_2024	APC C Cdc20 Mediated Degradation of Mitotic Proteins	3/63	2.086094e-01	5.863798e-01	0	0	1.955734e+00	3.065206e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Transcriptional Regulation by MECP2	3/63	2.086094e-01	5.863798e-01	0	0	1.955734e+00	3.065206e+00	HDAC3;FKBP5;HIPK2
Reactome_Pathways_2024	MITF-M-dependent Gene Expression	4/94	2.088406e-01	5.863798e-01	0	0	1.739247e+00	2.723981e+00	ATP6V0E1;POU3F2;SIRT1;PPARGC1A
Reactome_Pathways_2024	Reproduction	5/127	2.125945e-01	5.948544e-01	0	0	1.604405e+00	2.484210e+00	H2AZ2;SYCE1;RAD51C;STAG3;RPA1
Reactome_Pathways_2024	Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins	3/64	2.151289e-01	5.948544e-01	0	0	1.923574e+00	2.955606e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Collagen Degradation	3/64	2.151289e-01	5.948544e-01	0	0	1.923574e+00	2.955606e+00	COL5A1;COL14A1;COL23A1
Reactome_Pathways_2024	N-glycan Trimming in the ER and Calnexin Calreticulin Cycle	2/35	2.177313e-01	5.948544e-01	0	0	2.369113e+00	3.611697e+00	EDEM1;RPS27A
Reactome_Pathways_2024	Oncogene Induced Senescence	2/35	2.177313e-01	5.948544e-01	0	0	2.369113e+00	3.611697e+00	RPS27A;MAPK3
Reactome_Pathways_2024	SUMOylation of SUMOylation Proteins	2/35	2.177313e-01	5.948544e-01	0	0	2.369113e+00	3.611697e+00	NUP107;NUP210
Reactome_Pathways_2024	Transport of the SLBP Independent Mature mRNA	2/35	2.177313e-01	5.948544e-01	0	0	2.369113e+00	3.611697e+00	NUP107;NUP210
Reactome_Pathways_2024	RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	3/65	2.216910e-01	5.948544e-01	0	0	1.892451e+00	2.850923e+00	KAT2B;H2AZ2;RBBP5
Reactome_Pathways_2024	Cell Cycle, Mitotic	16/516	2.228324e-01	5.948544e-01	0	0	1.256198e+00	1.885975e+00	H2AZ2;CEP135;NUP107;NUP210;NEK7;RPA1;FBXL18;MZT2B;PSMB1;DNA2;RPS27A;RAN;ANAPC1;TMPO;NDEL1;MAPK3
Reactome_Pathways_2024	AKT Phosphorylates Targets in the Nucleus	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	FOXO1
Reactome_Pathways_2024	Activation of the AP-1 Family of Transcription Factors	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	MAPK3
Reactome_Pathways_2024	Caspase Activation via Dependence Receptors in the Absence of Ligand	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	DCC
Reactome_Pathways_2024	Glucocorticoid Biosynthesis	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	HSD11B2
Reactome_Pathways_2024	IRAK2 Mediated Activation of TAK1 Complex	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	RPS27A
Reactome_Pathways_2024	InlA-mediated Entry of Listeria Monocytogenes Into Host Cells	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	RPS27A
Reactome_Pathways_2024	MAPK3 (ERK1) Activation	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	MAPK3
Reactome_Pathways_2024	PI3K Events in ERBB4 Signaling	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	NRG1
Reactome_Pathways_2024	Prednisone ADME	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	HSD11B2
Reactome_Pathways_2024	Processing and Activation of SUMO	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	SENP1
Reactome_Pathways_2024	Regulation of CDH11 Gene Transcription	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	PRDM8
Reactome_Pathways_2024	Regulation of Commissural Axon Pathfinding by SLIT and ROBO	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	DCC
Reactome_Pathways_2024	Role of Second Messengers in Netrin-1 Signaling	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	DCC
Reactome_Pathways_2024	Signal Attenuation	1/10	2.237147e-01	5.948544e-01	0	0	4.340013e+00	6.498664e+00	MAPK3
Reactome_Pathways_2024	Mitochondrial Protein Degradation	4/97	2.246540e-01	5.959787e-01	0	0	1.682882e+00	2.512870e+00	FECH;MT-CO2;ATP5MG;PDK1
Reactome_Pathways_2024	RHO GTPases Activate WASPs and WAVEs	2/36	2.269873e-01	5.966818e-01	0	0	2.299315e+00	3.409565e+00	WASF2;MAPK3
Reactome_Pathways_2024	Regulation of TP53 Degradation	2/36	2.269873e-01	5.966818e-01	0	0	2.299315e+00	3.409565e+00	USP2;RPS27A
Reactome_Pathways_2024	Signaling by High-Kinase Activity BRAF Mutants	2/36	2.269873e-01	5.966818e-01	0	0	2.299315e+00	3.409565e+00	KSR1;MAPK3
Reactome_Pathways_2024	Transport of the SLBP Dependant Mature mRNA	2/36	2.269873e-01	5.966818e-01	0	0	2.299315e+00	3.409565e+00	NUP107;NUP210
Reactome_Pathways_2024	Hedgehog 'Off' State	4/99	2.353633e-01	6.060384e-01	0	0	1.647284e+00	2.383002e+00	ADCY10;IFT52;PSMB1;RPS27A
Reactome_Pathways_2024	HSF1-dependent Transactivation	2/37	2.362702e-01	6.060384e-01	0	0	2.233505e+00	3.222455e+00	HSPH1;DNAJB6
Reactome_Pathways_2024	Plasma Lipoprotein Clearance	2/37	2.362702e-01	6.060384e-01	0	0	2.233505e+00	3.222455e+00	SOAT1;RPS27A
Reactome_Pathways_2024	Regulation of TP53 Expression and Degradation	2/37	2.362702e-01	6.060384e-01	0	0	2.233505e+00	3.222455e+00	USP2;RPS27A
Reactome_Pathways_2024	Regulation of Activated PAK-2p34 by Proteasome Mediated Degradation	2/37	2.362702e-01	6.060384e-01	0	0	2.233505e+00	3.222455e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Transport of Ribonucleoproteins Into the Host Nucleus	2/37	2.362702e-01	6.060384e-01	0	0	2.233505e+00	3.222455e+00	NUP107;NUP210
Reactome_Pathways_2024	Respiratory Syncytial Virus Infection Pathway	5/133	2.399577e-01	6.060384e-01	0	0	1.528725e+00	2.181937e+00	BCAP31;GPC5;RPS27A;RAB5A;GPC6
Reactome_Pathways_2024	Cellular Senescence	6/167	2.404796e-01	6.060384e-01	0	0	1.458923e+00	2.079141e+00	H2AZ2;MINK1;MAPKAPK5;RPS27A;ANAPC1;MAPK3
Reactome_Pathways_2024	Regulation of APC C Activators Between G1 S and Early Anaphase	3/68	2.416026e-01	6.060384e-01	0	0	1.804829e+00	2.563689e+00	PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	Mitochondrial Fatty Acid Beta-Oxidation of Saturated Fatty Acids	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	HADHB
Reactome_Pathways_2024	Alpha-protein Kinase 1 Signaling Pathway	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	RPS27A
Reactome_Pathways_2024	Formation of Apoptosome	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	MAPK3
Reactome_Pathways_2024	Modulation by Mtb of Host Immune System	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	RPS27A
Reactome_Pathways_2024	Nef Mediated Downregulation of MHC Class I Complex Cell Surface Expression	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	AP1S2
Reactome_Pathways_2024	Pexophagy	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	RPS27A
Reactome_Pathways_2024	Regulation of TBK1, IKK?-mediated Activation of IRF3, IRF7 Upon TLR3 Ligation	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	RPS27A
Reactome_Pathways_2024	Regulation of the Apoptosome Activity	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	MAPK3
Reactome_Pathways_2024	STAT3 Nuclear Events Downstream of ALK Signaling	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	HDAC3
Reactome_Pathways_2024	TICAM1,TRAF6-dependent Induction of TAK1 Complex	1/11	2.431316e-01	6.060384e-01	0	0	3.905812e+00	5.523414e+00	RPS27A
Reactome_Pathways_2024	Beta-catenin Independent WNT Signaling	5/134	2.446100e-01	6.060384e-01	0	0	1.516796e+00	2.135785e+00	SMURF1;FZD6;PSMB1;RPS27A;RHOA
Reactome_Pathways_2024	Signaling by NTRKs	5/134	2.446100e-01	6.060384e-01	0	0	1.516796e+00	2.135785e+00	TIAM1;NAB1;ID2;RHOA;MAPK3
Reactome_Pathways_2024	Apoptotic Cleavage of Cellular Proteins	2/38	2.455730e-01	6.060384e-01	0	0	2.171352e+00	3.048928e+00	BCAP31;GSN
Reactome_Pathways_2024	Defective B3GALTL Causes PpS	2/38	2.455730e-01	6.060384e-01	0	0	2.171352e+00	3.048928e+00	B3GLCT;THSD4
Reactome_Pathways_2024	Fanconi Anemia Pathway	2/38	2.455730e-01	6.060384e-01	0	0	2.171352e+00	3.048928e+00	RPA1;RPS27A
Reactome_Pathways_2024	Mitochondrial Fatty Acid Beta-Oxidation	2/38	2.455730e-01	6.060384e-01	0	0	2.171352e+00	3.048928e+00	HADHB;DECR1
Reactome_Pathways_2024	Resolution of Abasic Sites (AP Sites)	2/38	2.455730e-01	6.060384e-01	0	0	2.171352e+00	3.048928e+00	POLB;RPA1
Reactome_Pathways_2024	Assembly of the Pre-Replicative Complex	4/101	2.461918e-01	6.060384e-01	0	0	1.613153e+00	2.261066e+00	H2AZ2;PSMB1;RPS27A;ANAPC1
Reactome_Pathways_2024	p53-Independent DNA Damage Response	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	PSMB1;RPS27A
Reactome_Pathways_2024	p53-Independent G1 S DNA Damage Checkpoint	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Autodegradation of the E3 Ubiquitin Ligase COP1	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Chromatin Modifications During the Maternal to Zygotic Transition (MZT)	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	H2AZ2;TET3
Reactome_Pathways_2024	Mitophagy	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	TOMM7;RPS27A
Reactome_Pathways_2024	NGF-stimulated Transcription	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	NAB1;ID2
Reactome_Pathways_2024	O-glycosylation of TSR Domain-Containing Proteins	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	B3GLCT;THSD4
Reactome_Pathways_2024	Ovarian Tumor Domain Proteases	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	RPS27A;RHOA
Reactome_Pathways_2024	SIRT1 Negatively Regulates rRNA Expression	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	H2AZ2;SIRT1
Reactome_Pathways_2024	SUMOylation of Ubiquitinylation Proteins	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	NUP107;NUP210
Reactome_Pathways_2024	Translesion Synthesis by Y Family DNA Polymerases Bypasses Lesions on DNA Template	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	RPA1;RPS27A
Reactome_Pathways_2024	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Ubiquitin-dependent Degradation of Cyclin D	2/39	2.548889e-01	6.060384e-01	0	0	2.112558e+00	2.887714e+00	PSMB1;RPS27A
Reactome_Pathways_2024	DNA Repair	10/312	2.558610e-01	6.060384e-01	0	0	1.297337e+00	1.768428e+00	POLB;H2AZ2;BRIP1;RAD51C;POLR2B;RPA1;DNA2;TOPBP1;RPS27A;GTF2H3
Reactome_Pathways_2024	Base Excision Repair	3/71	2.617914e-01	6.060384e-01	0	0	1.724938e+00	2.311774e+00	POLB;H2AZ2;RPA1
Reactome_Pathways_2024	Transcription of the HIV Genome	3/71	2.617914e-01	6.060384e-01	0	0	1.724938e+00	2.311774e+00	POLR2B;GTF2B;GTF2H3
Reactome_Pathways_2024	Z-decay Degradation of Maternal mRNAs by Zygotically Expressed Factors	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	PAIP1
Reactome_Pathways_2024	Caspase-mediated Cleavage of Cytoskeletal Proteins	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	GSN
Reactome_Pathways_2024	Frs2-mediated Activation	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	MAPK3
Reactome_Pathways_2024	Josephin Domain DUBs	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	RPS27A
Reactome_Pathways_2024	Lysine Catabolism	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	ALDH7A1
Reactome_Pathways_2024	Presynaptic Depolarization and Calcium Channel Opening	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	CACNB4
Reactome_Pathways_2024	Reduction of Cytosolic Ca++ Levels	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	SRI
Reactome_Pathways_2024	Regulation of Localization of FOXO Transcription Factors	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	FOXO1
Reactome_Pathways_2024	Reversible Hydration of Carbon Dioxide	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	CA5B
Reactome_Pathways_2024	Suppression of Apoptosis	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	MAPK3
Reactome_Pathways_2024	Vitamin D (Calciferol) Metabolism	1/12	2.620637e-01	6.060384e-01	0	0	3.550556e+00	4.754790e+00	LGMN
Reactome_Pathways_2024	MAP2K and MAPK Activation	2/40	2.642114e-01	6.060384e-01	0	0	2.056859e+00	2.737691e+00	KSR1;MAPK3
Reactome_Pathways_2024	Signaling by FGFR3	2/40	2.642114e-01	6.060384e-01	0	0	2.056859e+00	2.737691e+00	RPS27A;MAPK3
Reactome_Pathways_2024	Vpr-mediated Nuclear Import of PICs	2/40	2.642114e-01	6.060384e-01	0	0	2.056859e+00	2.737691e+00	NUP107;NUP210
Reactome_Pathways_2024	Vpu Mediated Degradation of CD4	2/40	2.642114e-01	6.060384e-01	0	0	2.056859e+00	2.737691e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Signaling by Receptor Tyrosine Kinases	16/536	2.688007e-01	6.060384e-01	0	0	1.206612e+00	1.585228e+00	NRP1;HDAC3;ATP6V0E1;ATP6AP1;NAB1;NRG1;RHOA;TIAM1;KITLG;COL5A1;POLR2B;ID2;RPS27A;WASF2;PTPN3;MAPK3
Reactome_Pathways_2024	Diseases Associated With Glycosaminoglycan Metabolism	2/41	2.735343e-01	6.060384e-01	0	0	2.004016e+00	2.597862e+00	GPC5;GPC6
Reactome_Pathways_2024	Signaling by FGFR4	2/41	2.735343e-01	6.060384e-01	0	0	2.004016e+00	2.597862e+00	RPS27A;MAPK3
Reactome_Pathways_2024	Signaling by RAF1 Mutants	2/41	2.735343e-01	6.060384e-01	0	0	2.004016e+00	2.597862e+00	KSR1;MAPK3
Reactome_Pathways_2024	Stimuli-sensing Channels	4/107	2.792704e-01	6.060384e-01	0	0	1.518713e+00	1.937232e+00	ANO6;SRI;RPS27A;TRPM3
Reactome_Pathways_2024	p75NTR Recruits Signalling Complexes	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	RPS27A
Reactome_Pathways_2024	Advanced Glycosylation Endproduct Receptor Signaling	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	MAPK3
Reactome_Pathways_2024	Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	YWHAH
Reactome_Pathways_2024	Cytochrome C-Mediated Apoptotic Response	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	MAPK3
Reactome_Pathways_2024	Cytosolic Iron-Sulfur Cluster Assembly	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	BRIP1
Reactome_Pathways_2024	Disorders of Developmental Biology	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	HDAC3
Reactome_Pathways_2024	Disorders of Nervous System Development	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	HDAC3
Reactome_Pathways_2024	ERBB2 Activates PTK6 Signaling	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	NRG1
Reactome_Pathways_2024	ERKs Are Inactivated	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	MAPK3
Reactome_Pathways_2024	Loss of Function of MECP2 in Rett Syndrome	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	HDAC3
Reactome_Pathways_2024	NF-kB Is Activated and Signals Survival	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	RPS27A
Reactome_Pathways_2024	Pervasive Developmental Disorders	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	HDAC3
Reactome_Pathways_2024	Synthesis of PE	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	CEPT1
Reactome_Pathways_2024	TICAM1-dependent Activation of IRF3 IRF7	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	RPS27A
Reactome_Pathways_2024	TRAF6 Mediated IRF7 Activation in TLR7 8 or 9 Signaling	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	RPS27A
Reactome_Pathways_2024	Trafficking and Processing of Endosomal TLR	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	LGMN
Reactome_Pathways_2024	Transcriptional Regulation of Testis Differentiation	1/13	2.805231e-01	6.060384e-01	0	0	3.254509e+00	4.136804e+00	ZFPM2
Reactome_Pathways_2024	Glycolysis	3/74	2.821827e-01	6.060384e-01	0	0	1.651798e+00	2.089856e+00	NUP107;NUP210;GAPDH
Reactome_Pathways_2024	RHOG GTPase Cycle	3/74	2.821827e-01	6.060384e-01	0	0	1.651798e+00	2.089856e+00	PGRMC2;MCF2;TMPO
Reactome_Pathways_2024	AUF1 (hnRNP D0) Binds and Destabilizes mRNA	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	PSMB1;RPS27A
Reactome_Pathways_2024	Degradation of AXIN	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	PSMB1;RPS27A
Reactome_Pathways_2024	EPHB-mediated Forward Signaling	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	TIAM1;RHOA
Reactome_Pathways_2024	Formation of WDR5-containing Histone-Modifying Complexes	2/42	2.828519e-01	6.060384e-01	0	0	1.953815e+00	2.467340e+00	KAT2B;RBBP5
